time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate
0.548,0,0,0,0,0.0505513623437613,0
0.549,0,0,0,0,0.0508060552839414,0
0.55,0,0,0,0,0.0510614797904775,0
0.551,0,0,0,0,0.0513176358519736,0
0.552,0,0,0,0,0.0515745234507482,0
0.553,0,0,0,0,0.0518321425628321,0
0.554,0,0,0,0,0.0520904931579658,0
0.555,0,0,0,0,0.052349575199597,0
0.556,0,0,0,0,0.052609388644879,0
0.557,0,0,0,0,0.0528699334446676,0
0.558,0,0,0,0,0.0531312095435195,0
0.559,0,0,0,0,0.0533932168796898,0
0.56,0,0,0,0,0.0536559553851303,0
0.561,0,0,0,0,0.0539194249854867,0
0.562,0,0,0,0,0.0541836256000974,0
0.563,0,0,0,0,0.054448557141991,0
0.564,0,0,0,0,0.0547142195178843,0
0.565,0,0,0,0,0.0549806126281808,0
0.566,0,0,0,0,0.0552477363669684,0
0.567,0,0,0,0,0.0555155906220179,0
0.568,0,0,0,0,0.0557841752747812,0
0.569,0,0,0,0,0.0560534902003892,0
0.57,0,0,0,0,0.0563235352676505,0
0.571,0,0,0,0,0.0565943103390496,0
0.572,0,0,0,0,0.0568658152707454,0
0.573,0,0,0,0,0.0571380499125695,0
0.574,0,0,0,0,0.0574110141080246,0
0.575,0,0,0,0,0.0576847076942833,0
0.576,0,0,0,0,0.0579591305021865,0
0.577,0,0,0,0,0.0582342823562418,0
0.578,0,0,0,0,0.0585101630746228,0
0.579,0,0,0,0,0.0587867724691668,0
0.58,0,0,0,0,0.0590641103453746,0
0.581,0,0,0,0,0.0593421765024083,0
0.582,0,0,0,0,0.059620970733091,0
0.583,0,0,0,0,0.059900492823905,0
0.584,0,0,0,0,0.0601807425549909,0
0.585,0,0,0,0,0.0604617197001468,0
0.586,0,0,0,0,0.060743424026827,0
0.587,0,0,0,0,0.061025855296141,0
0.588,0,0,0,0,0.0613090132628529,0
0.589,0,0,0,0,0.0615928976753801,0
0.59,0,0,0,0,0.061877508275793,0
0.591,0,0,0,0,0.0621628447998136,0
0.592,0,0,0,0,0.0624489069768149,0
0.593,0,0,0,0,0.0627356945298208,0
0.594,0,0,0,0,0.0630232071755046,0
0.595,0,0,0,0,0.0633114446241888,0
0.596,0,0,0,0,0.0636004065798445,0
0.597,0,0,0,0,0.0638900927400908,0
0.598,0,0,0,0,0.0641805027961942,0
0.599,0,0,0,0,0.0644716364330685,0
0.6,0,0,0,0,0.0647634933292739,0
0.601,0,0,0,0,0.0650560731570172,0
0.602,0,0,0,0,0.0653493755821507,0
0.603,0,0,0,0,0.065643400264173,0
0.604,0,0,0,0,0.0659381468562276,0
0.605,0,0,0,0,0.0662336150051035,0
0.606,0,0,0,0,0.0665298043512349,0
0.607,0,0,0,0,0.0668267145287009,0
0.608,0,0,0,0,0.0671243451652254,0
0.609,0,0,0,0,0.0674226958821773,0
0.61,0,0,0,0,0.0677217662945706,0
0.611,0,0,0,0,0.0680215560110641,0
0.612,0,0,0,0,0.0683220646339617,0
0.613,0,0,0,0,0.0686232917592127,0
0.614,0,0,0,0,0.0689252369764117,0
0.615,0,0,0,0,0.0692278998687991,0
0.616,0,0,0,0,0.0695312800132611,0
0.617,0,0,0,0,0.0698353769803303,0
0.618,0,0,0,0,0.070140190334186,0
0.619,0,0,0,0,0.0704457196326543,0
0.62,0,0,0,0,0.0707519644272092,0
0.621,0,0,0,0,0.0710589242629723,0
0.622,0,0,0,0,0.071366598678714,0
0.623,0,0,0,0,0.0716749872068537,0
0.624,0,0,0,0,0.0719840893734605,0
0.625,0,0,0,0,0.072293904698254,0
0.626,0,0,0,0,0.072604432694605,0
0.627,0,0,0,0,0.0729156728695359,0
0.628,0,0,0,0,0.0732276247237219,0
0.629,0,0,0,0,0.0735402877514918,0
0.63,0,0,0,0,0.0738536614408286,0
0.631,0,0,0,0,0.0741677452733707,0
0.632,0,0,0,0,0.0744825387244128,0
0.633,0,0,0,0,0.0747980412629067,0
0.634,0,0,0,0,0.0751142523514628,0
0.635,0,0,0,0,0.0754311714463507,0
0.636,0,0,0,0,0.0757487979975008,0
0.637,0,0,0,0,0.0760671314485049,0
0.638,0,0,0,0,0.0763861712366181,0
0.639,0,0,0,0,0.0767059167927597,0
0.64,0,0,0,0,0.0770263675415143,0
0.641,0,0,0,0,0.0773475229011337,0
0.642,0,0,0,0,0.0776693822835379,0
0.643,0,0,0,0,0.0779919450943166,0
0.644,0,0,0,0,0.0783152107327308,0
0.645,0,0,0,0,0.0786391785917141,0
0.646,0,0,0,0,0.0789638480578747,0
0.647,0,0,0,0,0.0792892185114965,0
0.648,0,0,0,0,0.079615289326541,0
0.649,0,0,0,0,0.0799420598706492,0
0.65,0,0,0,0,0.0802695295051427,0
0.651,0,0,0,0,0.0805976975850265,0
0.652,0,0,0,0,0.0809265634589897,0
0.653,0,0,0,0,0.0812561264694081,0
0.654,0,0,0,0,0.0815863859523461,0
0.655,0,0,0,0,0.0819173412375582,0
0.656,0,0,0,0,0.0822489916484914,0
0.657,0,0,0,0,0.0825813365022871,0
0.658,0,0,0,0,0.0829143751097831,0
0.659,0,0,0,0,0.083248106775516,0
0.66,0,0,0,0,0.0835825307977231,0
0.661,0,0,0,0,0.0839176464683446,0
0.662,0,0,0,0,0.084253453073026,0
0.663,0,0,0,0,0.0845899498911206,0
0.664,0,0,0,0,0.0849271361956913,0
0.665,0,0,0,0,0.0852650112535133,0
0.666,0,0,0,0,0.0856035743250767,0
0.667,0,0,0,0,0.0859428246645885,0
0.668,0,0,0,0,0.0862827615199757,0
0.669,0,0,0,0,0.0866233841328872,0
0.67,0,0,0,0,0.086964691738697,0
0.671,0,0,0,0,0.0873066835665065,0
0.672,0,0,0,0,0.0876493588391472,0
0.673,0,0,0,0,0.0879927167731836,0
0.674,0,0,0,0,0.0883367565789155,0
0.675,0,0,0,0,0.0886814774603818,0
0.676,0,0,0,0,0.089026878615362,0
0.677,0,0,0,0,0.0893729592353803,0
0.678,0,0,0,0,0.089719718505708,0
0.679,0,0,0,0,0.0900671556053662,0
0.68,0,0,0,0,0.0904152697071295,0
0.681,0,0,0,0,0.0907640599775286,0
0.682,0,0,0,0,0.0911135255768535,0
0.683,0,0,0,0,0.0914636656591566,0
0.684,0,0,0,0,0.0918144793722561,0
0.685,0,0,0,0,0.0921659658577392,0
0.686,0,0,0,0,0.0925181242509649,0
0.687,0,0,0,0,0.0928709536810683,0
0.688,0,0,0,0,0.0932244532709626,0
0.689,0,0,0,0,0.093578622137344,0
0.69,0,0,0,0,0.093933459390694,0
0.691,0,0,0,0,0.0942889641352835,0
0.692,0,0,0,0,0.094645135469176,0
0.693,0,0,0,0,0.0950019724842315,0
0.694,0,0,0,0,0.0953594742661097,0
0.695,0,0,0,0,0.0957176398942742,0
0.696,0,0,0,0,0.0960764684419955,0
0.697,0,0,0,0,0.0964359589763557,0
0.698,0,0,0,0,0.0967961105582512,0
0.699,0,0,0,0,0.0971569222423973,0
0.7,0,0,0,0,0.0975183930773318,0
0.701,0,0,0,0,0.0978805221054191,0
0.702,0,0,0,0,0.0982433083628538,0
0.703,0,0,0,0,0.0986067508796648,0
0.704,0,0,0,0,0.0989708486797198,0
0.705,0,0,0,0,0.0993356007807288,0
0.706,0,0,0,0,0.0997010061942484,0
0.707,0,0,0,0,0.100067063925686,0
0.708,0,0,0,0,0.100433772974304,0
0.709,0,0,0,0,0.100801132333225,0
0.71,0,0,0,0,0.101169140989434,0
0.711,0,0,0,0,0.101537797923783,0
0.712,0,0,0,0,0.101907102110999,0
0.713,0,0,0,0,0.102277052519684,0
0.714,0,0,0,0,0.10264764811232,0
0.715,0,0,0,0,0.103018887845278,0
0.716,0,0,0,0,0.103390770668816,0
0.717,0,0,0,0,0.103763295527088,0
0.718,0,0,0,0,0.104136461358147,0
0.719,0,0,0,0,0.104510267093952,0
0.72,0,0,0,0,0.104884711660368,0
0.721,0,0,0,0,0.105259793977175,0
0.722,0,0,0,0,0.105635512958071,0
0.723,0,0,0,0,0.106011867510678,0
0.724,0,0,0,0,0.106388856536544,0
0.725,0,0,0,0,0.106766478931153,0
0.726,0,0,0,0,0.107144733583924,0
0.727,0,0,0,0,0.107523619378221,0
0.728,0,0,0,0,0.107903135191355,0
0.729,0,0,0,0,0.108283279894589,0
0.73,0,0,0,0,0.108664052353147,0
0.731,0,0,0,0,0.109045451426214,0
0.732,0,0,0,0,0.109427475966945,0
0.733,0,0,0,0,0.109810124822467,0
0.734,0,0,0,0,0.110193396833888,0
0.735,0,0,0,0,0.110577290836299,0
0.736,0,0,0,0,0.110961805658782,0
0.737,0,0,0,0,0.111346940124414,0
0.738,0,0,0,0,0.111732693050271,0
0.739,0,0,0,0,0.112119063247439,0
0.74,0,0,0,0,0.112506049521011,0
0.741,0,0,0,0,0.112893650670101,0
0.742,0,0,0,0,0.113281865487844,0
0.743,0,0,0,0,0.113670692761404,0
0.744,0,0,0,0,0.114060131271979,0
0.745,0,0,0,0,0.114450179794809,0
0.746,0,0,0,0,0.114840837099177,0
0.747,0,0,0,0,0.11523210194842,0
0.748,0,0,0,0,0.11562397309993,0
0.749,0,0,0,0,0.116016449305164,0
0.75,0,0,0,0,0.11640952930965,0
0.751,0,0,0,0,0.116803211852988,0
0.752,0,0,0,0,0.117197495668862,0
0.753,0,0,0,0,0.117592379485042,0
0.754,0,0,0,0,0.117987862023392,0
0.755,0,0,0,0,0.118383941999876,0
0.756,0,0,0,0,0.118780618124564,0
0.757,0,0,0,0,0.119177889101637,0
0.758,0,0,0,0,0.119575753629397,0
0.759,0,0,0,0,0.119974210400267,0
0.76,0,0,0,0,0.120373258100804,0
0.761,0,0,0,0,0.120772895411703,0
0.762,0,0,0,0,0.1211731210078,0
0.763,0,0,0,0,0.121573933558083,0
0.764,0,0,0,0,0.121975331725699,0
0.765,0,0,0,0,0.122377314167954,0
0.766,0,0,0,0,0.122779879536328,0
0.767,0,0,0,0,0.123183026476476,0
0.768,0,0,0,0,0.123586753628237,0
0.769,0,0,0,0,0.123991059625639,0
0.77,0,0,0,0,0.124395943096909,0
0.771,0,0,0,0,0.124801402664475,0
0.772,0,0,0,0,0.125207436944978,0
0.773,0,0,0,0,0.125614044549274,0
0.774,0,0,0,0,0.126021224082446,0
0.775,0,0,0,0,0.126428974143806,0
0.776,0,0,0,0,0.126837293326906,0
0.777,0,0,0,0,0.127246180219542,0
0.778,0,0,0,0,0.127655633403763,0
0.779,0,0,0,0,0.128065651455876,0
0.78,0,0,0,0,0.128476232946458,0
0.781,0,0,0,0,0.128887376440357,0
0.782,0,0,0,0,0.129299080496703,0
0.783,0,0,0,0,0.129711343668914,0
0.784,0,0,0,0,0.130124164504705,0
0.785,0,0,0,0,0.130537541546092,0
0.786,0,0,0,0,0.130951473329403,0
0.787,0,0,0,0,0.131365958385283,0
0.788,0,0,0,0,0.131780995238703,0
0.789,0,0,0,0,0.132196582408967,0
0.79,0,0,0,0,0.132612718409718,0
0.791,0,0,0,0,0.133029401748948,0
0.792,0,0,0,0,0.133446630929005,0
0.793,0,0,0,0,0.133864404446599,0
0.794,0,0,0,0,0.134282720792814,0
0.795,0,0,0,0,0.134701578453108,0
0.796,0,0,0,0,0.135120975907329,0
0.797,0,0,0,0,0.135540911629719,0
0.798,0,0,0,0,0.135961384088921,0
0.799,0,0,0,0,0.13638239174799,0
0.8,0,0,0,0,0.136803933064396,0
0.801,0,0,0,0,0.137226006490038,0
0.802,0,0,0,0,0.137648610471248,0
0.803,0,0,0,0,0.1380717434488,0
0.804,0,0,0,0,0.138495403857918,0
0.805,0,0,0,0,0.138919590128285,0
0.806,0,0,0,0,0.139344300684049,0
0.807,0,0,0,0,0.139769533943836,0
0.808,0,0,0,0,0.140195288320751,0
0.809,0,0,0,0,0.140621562222393,0
0.81,0,0,0,0,0.141048354050859,0
0.811,0,0,0,0,0.141475662202756,0
0.812,0,0,0,0,0.141903485069205,0
0.813,0,0,0,0,0.142331821035853,0
0.814,0,0,0,0,0.14276066848288,0
0.815,0,0,0,0,0.143190025785009,0
0.816,0,0,0,0,0.143619891311511,0
0.817,0,0,0,0,0.144050263426218,0
0.818,0,0,0,0,0.144481140487529,0
0.819,0,0,0,0,0.144912520848418,0
0.82,0,0,0,0,0.145344402856445,0
0.821,0,0,0,0,0.145776784853766,0
0.822,0,0,0,0,0.146209665177134,0
0.823,0,0,0,0,0.146643042157919,0
0.824,0,0,0,0,0.147076914122107,0
0.825,0,0,0,0,0.147511279390316,0
0.826,0,0,0,0,0.1479461362778,0
0.827,0,0,0,0,0.148381483094461,0
0.828,0,0,0,0,0.148817318144856,0
0.829,0,0,0,0,0.149253639728208,0
0.83,0,0,0,0,0.149690446138413,0
0.831,0,0,0,0,0.150127735664052,0
0.832,0,0,0,0,0.150565506588397,0
0.833,0,0,0,0,0.151003757189422,0
0.834,0,0,0,0,0.15144248573981,0
0.835,0,0,0,0,0.151881690506968,0
0.836,0,0,0,0,0.152321369753028,0
0.837,0,0,0,0,0.152761521734864,0
0.838,0,0,0,0,0.153202144704096,0
0.839,0,0,0,0,0.153643236907103,0
0.84,0,0,0,0,0.15408479658503,0
0.841,0,0,0,0,0.154526821973797,0
0.842,0,0,0,0,0.154969311304114,0
0.843,0,0,0,0,0.155412262801482,0
0.844,0,0,0,0,0.155855674686211,0
0.845,0,0,0,0,0.156299545173423,0
0.846,0,0,0,0,0.156743872473065,0
0.847,0,0,0,0,0.157188654789919,0
0.848,0,0,0,0,0.15763389032361,0
0.849,0,0,0,0,0.158079577268617,0
0.85,0,0,0,0,0.158525713814282,0
0.851,0,0,0,0,0.158972298144822,0
0.852,0,0,0,0,0.159419328439335,0
0.853,0,0,0,0,0.159866802871813,0
0.854,0,0,0,0,0.160314719611151,0
0.855,0,0,0,0,0.160763076821157,0
0.856,0,0,0,0,0.161211872660562,0
0.857,0,0,0,0,0.161661105283032,0
0.858,0,0,0,0,0.162110772837173,0
0.859,0,0,0,0,0.162560873466546,0
0.86,0,0,0,0,0.163011405309677,0
0.861,0,0,0,0,0.163462366500063,0
0.862,0,0,0,0,0.163913755166187,0
0.863,0,0,0,0,0.164365569431527,0
0.864,0,0,0,0,0.164817807414562,0
0.865,0,0,0,0,0.16527046722879,0
0.866,0,0,0,0,0.165723546982731,0
0.867,0,0,0,0,0.166177044779945,0
0.868,0,0,0,0,0.166630958719034,0
0.869,0,0,0,0,0.167085286893658,0
0.87,0,0,0,0,0.167540027392545,0
0.871,0,0,0,0,0.167995178299501,0
0.872,0,0,0,0,0.16845073769342,0
0.873,0,0,0,0,0.168906703648294,0
0.874,0,0,0,0,0.169363074233225,0
0.875,0,0,0,0,0.169819847512438,0
0.876,0,0,0,0,0.170277021545284,0
0.877,0,0,0,0,0.170734594386262,0
0.878,0,0,0,0,0.171192564085018,0
0.879,0,0,0,0,0.171650928686366,0
0.88,0,0,0,0,0.172109686230291,0
0.881,0,0,0,0,0.172568834751965,0
0.882,0,0,0,0,0.173028372281756,0
0.883,0,0,0,0,0.173488296845241,0
0.884,0,0,0,0,0.17394860646321,0
0.885,0,0,0,0,0.174409299151689,0
0.886,0,0,0,0,0.174870372921938,0
0.887,0,0,0,0,0.175331825780473,0
0.888,0,0,0,0,0.175793655729071,0
0.889,0,0,0,0,0.176255860764782,0
0.89,0,0,0,0,0.176718438879941,0
0.891,0,0,0,0,0.177181388062181,0
0.892,0,0,0,0,0.177644706294441,0
0.893,0,0,0,0,0.178108391554979,0
0.894,0,0,0,0,0.178572441817383,0
0.895,0,0,0,0,0.179036855050582,0
0.896,0,0,0,0,0.179501629218859,0
0.897,0,0,0,0,0.179966762281861,0
0.898,0,0,0,0,0.180432252194611,0
0.899,0,0,0,0,0.180898096907518,0
0.9,0,0,0,0,0.181364294366391,0
0.901,0,0,0,0,0.18183084251245,0
0.902,0,0,0,0,0.182297739282335,0
0.903,0,0,0,0,0.182764982608123,0
0.904,0,0,0,0,0.183232570417333,0
0.905,0,0,0,0,0.183700500632942,0
0.906,0,0,0,0,0.184168771173396,0
0.907,0,0,0,0,0.184637379952623,0
0.908,0,0,0,0,0.185106324880041,0
0.909,0,0,0,0,0.185575603860574,0
0.91,0,0,0,0,0.18604521479466,0
0.911,0,0,0,0,0.186515155578267,0
0.912,0,0,0,0,0.186985424102902,0
0.913,0,0,0,0,0.187456018255625,0
0.914,0,0,0,0,0.187926935919056,0
0.915,0,0,0,0,0.188398174971396,0
0.916,0,0,0,0,0.188869733286431,0
0.917,0,0,0,0,0.189341608733547,0
0.918,0,0,0,0,0.189813799177743,0
0.919,0,0,0,0,0.190286302479641,0
0.92,0,0,0,0,0.190759116495501,0
0.921,0,0,0,0,0.191232239077231,0
0.922,0,0,0,0,0.1917056680724,0
0.923,0,0,0,0,0.192179401324249,0
0.924,0,0,0,0,0.192653436671706,0
0.925,0,0,0,0,0.193127771949397,0
0.926,0,0,0,0,0.193602404987657,0
0.927,0,0,0,0,0.194077333612544,0
0.928,0,0,0,0,0.194552555645852,0
0.929,0,0,0,0,0.19502806890512,0
0.93,0,0,0,0,0.195503871203649,0
0.931,0,0,0,0,0.195979960350513,0
0.932,0,0,0,0,0.19645633415057,0
0.933,0,0,0,0,0.196932990404475,0
0.934,0,0,0,0,0.197409926908695,0
0.935,0,0,0,0,0.197887141455517,0
0.936,0,0,0,0,0.198364631833067,0
0.937,0,0,0,0,0.198842395825318,0
0.938,0,0,0,0,0.199320431212103,0
0.939,0,0,0,0,0.199798735769129,0
0.94,0,0,0,0,0.200277307267991,0
0.941,0,0,0,0,0.200756143476182,0
0.942,0,0,0,0,0.201235242157108,0
0.943,0,0,0,0,0.201714601070099,0
0.944,0,0,0,0,0.202194217970425,0
0.945,0,0,0,0,0.202674090609304,0
0.946,0,0,0,0,0.203154216733922,0
0.947,0,0,0,0,0.203634594087438,0
0.948,0,0,0,0,0.204115220409003,0
0.949,0,0,0,0,0.204596093433771,0
0.95,0,0,0,0,0.205077210892912,0
0.951,0,0,0,0,0.205558570513624,0
0.952,0,0,0,0,0.206040170019149,0
0.953,0,0,0,0,0.206522007128785,0
0.954,0,0,0,0,0.207004079557897,0
0.955,0,0,0,0,0.207486385017933,0
0.956,0,0,0,0,0.207968921216435,0
0.957,0,0,0,0,0.208451685857056,0
0.958,0,0,0,0,0.208934676639569,0
0.959,0,0,0,0,0.209417891259882,0
0.96,0,0,0,0,0.209901327410053,0
0.961,0,0,0,0,0.210384982778302,0
0.962,0,0,0,0,0.210868855049022,0
0.963,0,0,0,0,0.211352941902798,0
0.964,0,0,0,0,0.211837241016415,0
0.965,0,0,0,0,0.212321750062875,0
0.966,0,0,0,0,0.21280646671141,0
0.967,0,0,0,0,0.213291388627494,0
0.968,0,0,0,0,0.213776513472857,0
0.969,0,0,0,0,0.214261838905501,0
0.97,0,0,0,0,0.21474736257971,0
0.971,0,0,0,0,0.215233082146068,0
0.972,0,0,0,0,0.215718995251468,0
0.973,0,0,0,0,0.216205099539128,0
0.974,0,0,0,0,0.216691392648607,0
0.975,0,0,0,0,0.217177872215813,0
0.976,0,0,0,0,0.217664535873025,0
0.977,0,0,0,0,0.218151381248898,0
0.978,0,0,0,0,0.218638405968483,0
0.979,0,0,0,0,0.219125607653238,0
0.98,0,0,0,0,0.219612983921045,0
0.981,0,0,0,0,0.220100532386219,0
0.982,0,0,0,0,0.220588250659528,0
0.983,0,0,0,0,0.2210761363482,0
0.984,0,0,0,0,0.221564187055944,0
0.985,0,0,0,0,0.22205240038296,0
0.986,0,0,0,0,0.222540773925953,0
0.987,0,0,0,0,0.223029305278149,0
0.988,0,0,0,0,0.223517992029309,0
0.989,0,0,0,0,0.22400683176574,0
0.99,0,0,0,0,0.224495822070313,0
0.991,0,0,0,0,0.224984960522477,0
0.992,0,0,0,0,0.22547424469827,0
0.993,0,0,0,0,0.225963672170337,0
0.994,0,0,0,0,0.226453240507939,0
0.995,0,0,0,0,0.226942947276976,0
0.996,0,0,0,0,0.227432790039993,0
0.997,0,0,0,0,0.227922766356197,0
0.998,0,0,0,0,0.228412873781474,0
0.999,0,0,0,0,0.228903109868401,0
1,0,0,0,0,0.229393472166259,0
1.001,0,0,0,0,0.22988395822105,0
1.002,0,0,0,0,0.230374565575513,0
1.003,0,0,0,0,0.230865291769134,0
1.004,0,0,0,0,0.231356134338162,0
1.005,0,0,0,0,0.231847090815626,0
1.006,0,0,0,0,0.232338158731348,0
1.007,0,0,0,0,0.232829335611957,0
1.008,0,0,0,0,0.233320618980903,0
1.009,0,0,0,0,0.233812006358475,0
1.01,0,0,0,0,0.234303495261812,0
1.011,0,0,0,0,0.234795083204919,0
1.012,0,0,0,0,0.235286767698683,0
1.013,0,0,0,0,0.235778546250886,0
1.014,0,0,0,0,0.236270416366221,0
1.015,0,0,0,0,0.236762375546306,0
1.016,0,0,0,0,0.237254421289697,0
1.017,0,0,0,0,0.237746551091909,0
1.018,0,0,0,0,0.238238762445423,0
1.019,0,0,0,0,0.238731052839707,0
1.02,0,0,0,0,0.239223419761227,0
1.021,0,0,0,0,0.239715860693465,0
1.022,0,0,0,0,0.240208373116931,0
1.023,0,0,0,0,0.240700954509181,0
1.024,0,0,0,0,0.241193602344828,0
1.025,0,0,0,0,0.241686314095562,0
1.026,0,0,0,0,0.242179087230162,0
1.027,0,0,0,0,0.24267191921451,0
1.028,0,0,0,0,0.24316480751161,0
1.029,0,0,0,0,0.243657749581598,0
1.03,0,0,0,0,0.244150742881763,0
1.031,0,0,0,0,0.244643784866557,0
1.032,0,0,0,0,0.245136872987613,0
1.033,0,0,0,0,0.24563000469376,0
1.034,0,0,0,0,0.246123177431036,0
1.035,0,0,0,0,0.246616388642706,0
1.036,0,0,0,0,0.247109635769278,0
1.037,0,0,0,0,0.247602916248512,0
1.038,0,0,0,0,0.248096227515445,0
1.039,0,0,0,0,0.248589567002398,0
1.04,0,0,0,0,0.249082932138994,0
1.041,0,0,0,0,0.249576320352177,0
1.042,0,0,0,0,0.250069729066221,0
1.043,0,0,0,0,0.250563155702751,0
1.044,0,0,0,0,0.251056597680755,0
1.045,0,0,0,0,0.251550052416599,0
1.046,0,0,0,0,0.252043517324049,0
1.047,0,0,0,0,0.252536989814276,0
1.048,0,0,0,0,0.25303046729588,0
1.049,0,0,0,0,0.253523947174902,0
1.05,0,0,0,0,0.254017426854841,0
1.051,0,0,0,0,0.254510903736667,0
1.052,0,0,0,0,0.25500437521884,0
1.053,0,0,0,0,0.255497838697322,0
1.054,0,0,0,0,0.255991291565598,0
1.055,0,0,0,0,0.256484731214685,0
1.056,0,0,0,0,0.256978155033152,0
1.057,0,0,0,0,0.257471560407136,0
1.058,0,0,0,0,0.257964944720353,0
1.059,0,0,0,0,0.25845830535412,0
1.06,0,0,0,0,0.258951639687368,0
1.061,0,0,0,0,0.259444945096656,0
1.062,0,0,0,0,0.259938218956189,0
1.063,0,0,0,0,0.260431458637834,0
1.064,0,0,0,0,0.260924661511133,0
1.065,0,0,0,0,0.261417824943323,0
1.066,0,0,0,0,0.26191094629935,0
1.067,0,0,0,0,0.262404022941882,0
1.068,0,0,0,0,0.26289705223133,0
1.069,0,0,0,0,0.263390031525861,0
1.07,0,0,0,0,0.263882958181414,0
1.071,0,0,0,0,0.264375829551716,0
1.072,0,0,0,0,0.2648686429883,0
1.073,0,0,0,0,0.265361395840518,0
1.074,0,0,0,0,0.265854085455558,0
1.075,0,0,0,0,0.266346709178462,0
1.076,0,0,0,0,0.266839264352139,0
1.077,0,0,0,0,0.267331748317383,0
1.078,0,0,0,0,0.267824158412888,0
1.079,0,0,0,0,0.268316491975267,0
1.08,0,0,0,0,0.268808746339063,0
1.081,0,0,0,0,0.269300918836769,0
1.082,0,0,0,0,0.269793006798844,0
1.083,0,0,0,0,0.270285007553727,0
1.084,0,0,0,0,0.270776918427856,0
1.085,0,0,0,0,0.271268736745679,0
1.086,0,0,0,0,0.271760459829679,0
1.087,0,0,0,0,0.272252085000382,0
1.088,0,0,0,0,0.272743609576377,0
1.089,0,0,0,0,0.273235030874331,0
1.09,0,0,0,0,0.273726346209007,0
1.091,0,0,0,0,0.274217552893279,0
1.092,0,0,0,0,0.274708648238148,0
1.093,0,0,0,0,0.275199629552759,0
1.094,0,0,0,0,0.275690494144418,0
1.095,0,0,0,0,0.276181239318606,0
1.096,0,0,0,0,0.276671862378999,0
1.097,0,0,0,0,0.27716236062748,0
1.098,0,0,0,0,0.27765273136416,0
1.099,0,0,0,0,0.278142971887391,0
1.1,0,0,0,0,0.278633079493784,0
1.101,0,0,0,0,0.279123051478225,0
1.102,0,0,0,0,0.27961288513389,0
1.103,0,0,0,0,0.280102577752267,0
1.104,0,0,0,0,0.280592126623164,0
1.105,0,0,0,0,0.281081529034733,0
1.106,0,0,0,0,0.281570782273482,0
1.107,0,0,0,0,0.282059883624294,0
1.108,0,0,0,0,0.282548830370444,0
1.109,0,0,0,0,0.28303761979361,0
1.11,0,0,0,0,0.283526249173899,0
1.111,0,0,0,0,0.284014715789854,0
1.112,0,0,0,0,0.284503016918479,0
1.113,0,0,0,0,0.284991149835248,0
1.114,0,0,0,0,0.285479111814128,0
1.115,0,0,0,0,0.285966900127591,0
1.116,0,0,0,0,0.286454512046635,0
1.117,0,0,0,0,0.286941944840796,0
1.118,0,0,0,0,0.287429195778169,0
1.119,0,0,0,0,0.287916262125421,0
1.12,0,0,0,0,0.28840314114781,0
1.121,0,0,0,0,0.288889830109201,0
1.122,0,0,0,0,0.289376326272085,0
1.123,0,0,0,0,0.28986262689759,0
1.124,0,0,0,0,0.290348729245505,0
1.125,0,0,0,0,0.29083463057429,0
1.126,0,0,0,0,0.291320328141099,0
1.127,0,0,0,0,0.291805819201793,0
1.128,0,0,0,0,0.292291101010956,0
1.129,0,0,0,0,0.292776170821916,0
1.13,0,0,0,0,0.293261025886757,0
1.131,0,0,0,0,0.293745663456339,0
1.132,0,0,0,0,0.294230080780316,0
1.133,0,0,0,0,0.294714275107149,0
1.134,0,0,0,0,0.295198243684125,0
1.135,0,0,0,0,0.295681983757373,0
1.136,0,0,0,0,0.296165492571885,0
1.137,0,0,0,0,0.296648767371525,0
1.138,0,0,0,0,0.297131805399055,0
1.139,0,0,0,0,0.297614603896143,0
1.14,0,0,0,0,0.298097160103389,0
1.141,0,0,0,0,0.298579471260334,0
1.142,0,0,0,0,0.299061534605482,0
1.143,0,0,0,0,0.299543347376316,0
1.144,0,0,0,0,0.300024906809312,0
1.145,0,0,0,0,0.30050621013996,0
1.146,0,0,0,0,0.300987254602781,0
1.147,0,0,0,0,0.30146803743134,0
1.148,0,0,0,0,0.301948555858265,0
1.149,0,0,0,0,0.302428807115268,0
1.15,0,0,0,0,0.302908788433156,0
1.151,0,0,0,0,0.303388497041851,0
1.152,0,0,0,0,0.303867930170407,0
1.153,0,0,0,0,0.304347085047027,0
1.154,0,0,0,0,0.304825958899081,0
1.155,0,0,0,0,0.30530454895312,0
1.156,0,0,0,0,0.305782852434897,0
1.157,0,0,0,0,0.306260866569382,0
1.158,0,0,0,0,0.306738588580779,0
1.159,0,0,0,0,0.307216015692543,0
1.16,0,0,0,0,0.3076931451274,0
1.161,0,0,0,0,0.30816997410736,0
1.162,0,0,0,0,0.308646499853738,0
1.163,0,0,0,0,0.309122719587166,0
1.164,0,0,0,0,0.309598630527618,0
1.165,0,0,0,0,0.310074229894419,0
1.166,0,0,0,0,0.310549514906268,0
1.167,0,0,0,0,0.311024482781252,0
1.168,0,0,0,0,0.311499130736866,0
1.169,0,0,0,0,0.311973455990027,0
1.17,0,0,0,0,0.312447455757093,0
1.171,0,0,0,0,0.31292112725388,0
1.172,0,0,0,0,0.313394467695682,0
1.173,0,0,0,0,0.313867474297281,0
1.174,0,0,0,0,0.314340144272972,0
1.175,0,0,0,0,0.314812474836578,0
